,jobTitle,companyName,meanPay,payRange
1418,Data Analyst,Queens University of Charlotte,"$62,279",$60K - $65K
1419,Data Analyst - Contractor,Vaco,"$79,757",$77K - $84K
1420,Data Analyst - Hourly Intern,NetEase Game,$25,$24 - $26
1421,Data Analyst,Wisconsin Department of Health Services,"$60,323",$58K - $62K
1422,Data Analyst,CSG (Conservation Services Group),"$67,128",$65K - $69K
1423,Senior Data Analyst,Capital One,"$84,507",N/A
1424,Principal Data Analyst,Capital One,"$98,992",N/A
1425,Data and Policy Analyst,Acumen,"$70,302",N/A
1426,Global Data Analyst,Bloomberg L.P.,"$64,890",N/A
1427,Network Systems and Data Communications Analyst,Quadgen Wireless,"$61,335",N/A
1428,Data Analyst Manager,Capital One,"$117,176",N/A
1429,Data Analyst III,Centene,"$80,491",N/A
1430,Financial Data Analyst,Moody's,"$56,578",N/A
1431,Data Analyst II,Centene,"$70,635",N/A
1432,Statistical Data Analyst,Washington University in St. Louis,"$53,781",N/A
1433,Systems and Data Analyst,Boeing,"$80,306",N/A
1434,Senior Data Analyst,Kaiser Permanente,"$81,894",N/A
1435,Marketing Data Analyst,Crossix Solutions Inc.,"$61,642",N/A
1436,Network Systems and Data Communications Analyst,Pacific West Corporation,"$67,723",N/A
1437,Senior Data Analyst,Comscore,"$82,392",N/A
1438,Data Analyst I,Centene,"$60,043",N/A
1439,Senior Business Data Analyst,Intuit,"$129,432",N/A
1440,Network Systems and Data Communications Analyst,ExterNetworks,"$70,410",N/A
1441,Network Systems and Data Communications Analyst,Canvas InfoTech,"$67,729",N/A
1442,Junior Data Analyst,Tempus Labs,"$45,767",N/A
1443,Data Research Analyst - Hourly Intern,Kingland,$9,N/A
1444,Data Analyst IV,Centene,"$95,184",N/A
1445,Senior Data Analyst,AT&T,"$104,212",N/A
1446,Clinical Data Analyst,Maxisit,"$63,369",N/A
1447,Data Warehouse Analyst,SRS Consulting,"$86,649",N/A
1448,Network Systems and Data Communications Analyst,Fusion Solutions,"$99,421",N/A
1449,Research Data Analyst,Johns Hopkins University,"$57,040",N/A
1450,Network Systems and Data Communication Analyst,Innominds Software,"$80,043",N/A
1451,Senior Data Analyst,Fidelity Investments,"$89,605",N/A
1452,Senior Data Analyst,UnitedHealth Group,"$85,078",N/A
1453,Senior Research Data Analyst,Johns Hopkins University,"$64,868",N/A
1454,Senior Data Analyst,Sedgwick Claims Management Services,"$73,227",N/A
1455,Quantitative Data Analyst,Cogo Labs,"$64,444",N/A
1456,Data Analyst II,Progressive Insurance,"$62,595",N/A
1457,Research Data Analyst - Hourly Intern,Kingland,$9,N/A
1458,Associate Data Analyst,Comscore,"$69,553",N/A
1459,Network Systems and Data Communication Analyst,Quadgen Wireless,"$62,236",N/A
1460,Data Analyst III,Progressive Insurance,"$77,508",N/A
1461,Senior Data Analyst,Epsilon,"$79,892",N/A
1462,Senior Data Analyst,The Home Depot,"$80,187",N/A
1463,Data Insights Analyst,Yahoo,"$114,869",N/A
1464,Data and Policy Analyst I,Acumen,"$66,703",N/A
1465,Data Migration Analyst,Syniti,"$147,249",N/A
1466,SAS Data Analyst,InnoCore Solutions,"$79,946",N/A
1467,SAS Data Warehousing Analyst/Consultant - Hourly,Sagarsoft,$41,N/A
1468,Pharmaceutical Data Analyst,Maxisit,"$48,095",N/A
1469,Business Data Analyst,IBM,"$81,148",N/A
1470,Senior Data Analyst,Verizon,"$97,155",N/A
1471,Scientific Data Analyst,Macro International,"$88,396",N/A
1472,Senior Data Analyst,EmblemHealth,"$90,390",N/A
1473,ICQA Data Analyst - Hourly,Amazon,$18,N/A
1474,Systems and Data Analyst IV,Boeing,"$113,862",N/A
1475,Data Analyst/Campaign Analyst,Hanusoft,"$66,636",N/A
1476,Business Data Analyst,Liberty University,"$40,049",N/A
1477,Senior Data Analyst,Booz Allen Hamilton,"$101,498",N/A
1478,Data Warehouse Analyst,USM Business Systems,"$77,015",N/A
1479,Business Data Analyst,Cognizant Technology Solutions,"$74,907",N/A
1480,Network Systems and Data Communications Analyst,Virtue Group,"$53,552",N/A
1481,Scientific Data Analyst,ICF,"$70,166",N/A
1482,Data Warehouse Analyst,Lockheed Martin,"$77,355",N/A
1483,Senior Data Analyst,Esurance,"$112,553",N/A
1484,Systems and Data Analyst II,Boeing,"$77,603",N/A
1485,Senior Data Management Analyst,Kearney,"$89,417",N/A
1486,Data Warehouse Analyst,TRIBIS,"$72,116",N/A
1487,Senior Consulting Data Analyst,Kaiser Permanente,"$89,834",N/A
1488,Programmer Analyst/Data Analyst,Hanusoft,"$87,007",N/A
1489,Quality Improvement Data Analyst,Boston Children's Hospital,"$52,119",N/A
1490,Principal Data Analyst,Fidelity Investments,"$97,060",N/A
1491,Senior Data Analyst,Citi,"$95,442",N/A
1492,Senior Financial Data Analyst,Moody's Analytics,"$65,734",N/A
1493,Senior Data Analyst,Zynga,"$122,142",N/A
1494,Research Data Analyst,Northwestern University,"$58,288",N/A
1495,Clinical Data Analyst,SMART SWITCH,"$69,735",N/A
1496,Data Warehouse Analyst,Tata Consultancy Services,"$74,271",N/A
1497,Research Data Analyst,Stanford University,"$65,046",N/A
1498,Healthcare Data Analyst,UnitedHealth Group,"$79,608",N/A
1499,Assistant Research Data Analyst,Educational Testing Service,"$63,678",N/A
1500,Data Research Analyst - Hourly,Kingland,$9,N/A
1501,Data Warehouse Analyst - Hourly,Pantar Solutions,$36,N/A
1502,Technical Data Analyst,Intuit,"$99,832",N/A
1503,Data Capture Analyst - Hourly,Digital Risk,$11,N/A
1504,Business Data Analyst,"V3iT Consulting, Inc.","$83,135",N/A
1505,Senior Data Analyst,Bloomberg L.P.,"$77,523",N/A
1506,Senior Data Analyst,MD Anderson Cancer Center,"$64,162",N/A
1507,Senior Data Analyst,Ciber,"$74,368",N/A
1508,Internal Data Analyst,Clearwater Analytics,"$49,227",N/A
1509,Data Analyst II,Cox Communications,"$63,087",N/A
1510,Senior IT Data Analytics Analyst - Monthly,UnitedHealth Group,"$7,946",N/A
1511,Business Data Analyst,Intuit,"$106,098",N/A
1512,Systems & Data Analyst III,Boeing,"$91,931",N/A
1513,Data Systems Analyst,UPS,"$111,355",N/A
1514,Senior Data Analyst,Liberty Mutual Insurance,"$103,155",N/A
1515,Network Systems and Data Communications Analyst,Innominds Software,"$70,410",N/A
1516,Senior Data Analyst,Inovalon,"$97,224",N/A
1517,"Consultant, Data Analyst",Kaiser Permanente,"$74,812",N/A
1518,Data Analyst II,Virtus Partners,"$47,874",N/A
1519,Senior Data Analyst,Microsoft,"$152,658",N/A
1520,Data Communication Analyst - Hourly,Makro Group,$46,N/A
1521,SQL Data Analyst II,Inovalon,"$96,546",N/A
1522,Copyright Data Analyst - Hourly,Music Reports,$15,N/A
1523,Senior Data Analyst,Target,"$81,694",N/A
1524,Data Analyst/Associate,Capital One,"$73,148",N/A
1525,Staff Business Data Analyst,Intuit,"$116,719",N/A
1526,Data Communications Analyst,Eureka Technocrats,"$71,128",N/A
1527,Senior Data Analyst,EY,"$91,679",N/A
1528,Market Data Analyst,Bloomberg L.P.,"$66,872",N/A
1529,Senior Data Analyst,CVS Health,"$73,434",N/A
1530,Network Systems and Data Communication Analyst,LTI,"$64,566",N/A
1531,SQL Data Analyst,Inovalon,"$98,627",N/A
1532,Programmer Analyst/SAS Data Analyst,American Solutions Inc,"$60,423",N/A
1533,Clinical Data Analyst/Manager,Simplex Info Systems,"$73,766",N/A
1534,Senior Data Warehouse Analyst,Blue Cross and Blue Shield of North Carolina,"$95,972",N/A
1535,Senior Technical Data Analyst,Intuit,"$127,560",N/A
1536,Systems and Data Analyst III,Boeing,"$88,040",N/A
1537,Financial Data Analyst,Orion Advisor Technology,"$43,000",N/A
1538,Data Analyst IV,Cox Communications,"$105,961",N/A
1539,Research Data Analyst,University of Illinois at Chicago,"$60,344",N/A
1540,Clinical Data Analyst,Statistics & Data Corporation (SDC),"$47,338",N/A
1541,BI/Data Analyst,General Motors (GM),"$80,778",N/A
1542,Senior Data Analyst,Wells Fargo,"$115,000",N/A
1543,Data Warehouse Analyst,Carnival,"$101,198",N/A
1544,Senior Data Analyst,IQVIA,"$72,336",N/A
1545,Equity Data Analyst,Bloomberg L.P.,"$78,028",N/A
1546,Senior Data Analyst,Comcast,"$84,314",N/A
1547,Data Control Systems Analyst,Chicago Transit Authority,"$64,790",N/A
1548,Senior Data Analyst,University of Pennsylvania,"$89,024",N/A
1549,Litigation Data Analyst,KLDiscovery,"$63,888",N/A
1550,Senior Data Analyst,Thomson Reuters,"$84,377",N/A
1551,Marketing Data Analyst,Petco,"$52,189",N/A
1552,Network Systems and Data Comm Analyst,Computers Guru,"$53,981",N/A
1553,Financial Data Analyst,Moody's Analytics,"$63,593",N/A
1554,Senior Provider Data Analyst,UnitedHealth Group,"$66,264",N/A
1555,Clinical Data Analyst,Global PharmaTek,"$66,569",N/A
1556,Research Data Analyst,Boston University School of Medicine,"$67,991",N/A
1557,Senior Data Analyst,eBay,"$114,318",N/A
1558,Associate Data Analyst,General Dynamics Information Technology,"$65,500",N/A
1559,Statistical Data Analyst,University of South Florida,"$51,164",N/A
1560,Web Programmer/Data Analyst,Northern Illinois University,"$80,196",N/A
1561,Senior Data Analyst,Blackbaud,"$65,039",N/A
1562,Data Analyst IV,Progressive Insurance,"$90,091",N/A
1563,Business Data Analyst,DraftKings,"$80,726",N/A
1564,Senior Data Analyst,Bank of America,"$86,575",N/A
1565,Data Analyst I,Management Science Associates,"$39,344",N/A
1566,Data Analyst II,Management Science Associates,"$44,755",N/A
1567,Data Mining Analyst,West Asset Management,"$63,320",N/A
1568,Senior Data Analyst,Western Union,"$90,525",N/A
1569,Business Data Analyst,Citi,"$84,687",N/A
1570,Business/Data Analyst,HMS Holdings,"$51,169",N/A
1571,Senior Data Analyst,General Dynamics Information Technology,"$97,424",N/A
1572,Senior Data Analyst,Intuit,"$136,094",N/A
1573,Senior Data Analyst,Management Science Associates,"$50,156",N/A
1574,Senior Insurance Data Warehousing Systems Analyst,CTS-Consulting,"$107,401",N/A
1575,Senior Data Analyst,Quicken Loans,"$85,699",N/A
1576,Healthcare Data Analyst,Health Dialog,"$66,473",N/A
1577,Senior Data Analyst,NYU Langone Health,"$75,671",N/A
1578,Lead Data Analyst,Target,"$109,016",N/A
1579,Clinical Data Analyst,University of Alabama at Birmingham,"$44,726",N/A
1580,Senior Data Analyst,Cerner,"$61,989",N/A
1581,Senior Data Analyst,Progressive Insurance,"$83,221",N/A
1582,Data Quality Analyst,Esurance,"$86,387",N/A
1583,Associate Data Analyst,Intrado,"$33,157",N/A
1584,Business Data Analyst II,J.P. Morgan,"$85,760",N/A
1585,Research Data Analyst,Moody's Analytics,"$82,431",N/A
1586,Data Information Analyst,APPLET SYSTEMS LLC,"$55,286",N/A
1587,Financial Data Analyst,Imagine Software,"$62,298",N/A
1588,Health Data Analyst,Kaiser Permanente,"$67,451",N/A
1589,Senior Data Analyst,TransUnion,"$74,521",N/A
1590,Senior Data Analyst,Intrado,"$41,067",N/A
1591,Financial Data Analyst - Hourly,CMC,$16,N/A
1592,Senior Data Analyst,Brigham and Women's Hospital,"$80,057",N/A
1593,Systems Data Analyst,New York Technology Partners,"$68,172",N/A
1594,SAS Data Analyst,Celerion,"$51,056",N/A
1595,Analyst Data Integrity Group,BlackRock Kelso Capital,"$56,250",N/A
1596,Product Data Analyst,Steelcase,"$65,311",N/A
1597,Data Analyst II,Capital One,"$78,221",N/A
1598,Clinical Data Analyst,UnitedHealth Group,"$70,224",N/A
1599,Data Quality Analyst,Comscore,"$70,674",N/A
1600,Data Warehousing Analyst,Delight Consulting Services,"$57,061",N/A
1601,Senior Data Warehouse Analyst,Lockheed Martin,"$99,082",N/A
1602,Network Systems/Data Communications Analyst,LTI,"$64,353",N/A
1603,Health Care Data Analyst,Health Dialog,"$63,369",N/A
1604,Data Analyst II,Liberty University,"$47,022",N/A
1605,Senior IT Data Analytics Analyst - Monthly,Healthcare Services Group,"$7,700",N/A
1606,Network Systems and Data Communications Analyst,DT Research,"$60,805",N/A
1607,Technical Marketing Data Analyst,Benchmark Education,"$49,946",N/A
1608,Data Warehouse Analyst,Globalcynex Inc,"$70,433",N/A
1609,Healthcare Data Analyst,Florida Blue,"$65,622",N/A
1610,Senior Data Analyst,JLL,"$70,046",N/A
1611,Clinical Data Analyst,Cancer Treatment Centers of America,"$92,112",N/A
1612,Programmer Analyst (Data Modeler),Softthink,"$77,830",N/A
1613,Financial Data Analyst,Joss Data,"$70,868",N/A
1614,Business Data Analyst,CARFAX,"$67,352",N/A
1615,Senior Data Warehouse Analyst,Carnival,"$104,119",N/A
1616,Senior Data Analyst,NTT DATA,"$91,180",N/A
1617,Senior Data Analyst,DaVita,"$77,385",N/A
1618,Senior Data Analyst,Beth Israel Deaconess Medical Center,"$86,319",N/A
1619,Senior Data Analyst,Cisco Systems,"$104,811",N/A
1620,Business Data Analyst,Sears,"$79,358",N/A
1621,Scientific Data Analyst,Business Computer Applications,"$85,325",N/A
1622,Senior Data Analyst,Deloitte,"$81,385",N/A
1623,Network Systems and Data Communication Analyst,St. Mark's Place Institute for Mental Health,"$63,452",N/A
1624,Business Data Analyst,State Street,"$65,097",N/A
1625,Data Management Analyst,Northrop Grumman,"$66,425",N/A
1626,Senior Data Analyst,Benefitfocus,"$48,919",N/A
1627,Data Analyst and Programmer,Innoppl,"$72,530",N/A
1628,Product Data Analyst,MX,"$59,996",N/A
1629,Data Repair Analyst,Granite Telecommunications,"$42,765",N/A
1630,Master Data Analyst,Community Health Systems,"$52,010",N/A
1631,Senior Data Analyst,Morningstar,"$62,558",N/A
1632,Business Data Analyst,MedeAnalytics,"$81,871",N/A
1633,Data Quality Analyst - Hourly Contractor,LinkedIn,$21,N/A
1634,Marketing Data Analyst,Bloomberg L.P.,"$62,400",N/A
1635,Data Delivery Analyst,Acxiom,"$43,144",N/A
1636,Senior Data Analyst,SAP Concur,"$113,168",N/A
1637,Senior Data Analyst,Dell Technologies,"$66,226",N/A
1638,Data Analyst/Data Modeler,Kalven Technologies,"$62,298",N/A
1639,Data Warehouse Analyst,Freddie Mac,"$89,190",N/A
1640,Data Analyst II,Mount Sinai Health System,"$81,276",N/A
1641,Data Services Analyst,Envestnet,"$46,179",N/A
1642,Visiting Research Data Analyst,University of Illinois at Chicago,"$57,704",N/A
1643,Business Data Analyst,Tacit Knowledge,"$138,025",N/A
1644,Clinical Data Analyst,"Primesoft (Piscataway, NJ)","$63,300",N/A
1645,Senior Data Analyst,LPL Financial,"$77,666",N/A
1646,Clinical Data Analyst,OSR Holding Corp,"$70,868",N/A
1647,Senior Data Analyst,General Motors (GM),"$78,777",N/A
1648,Financial Data Analyst - Hourly,CMC eBiz,$15,N/A
1649,Market Data Analyst,MSCI,"$77,370",N/A
1650,Lead Data Analyst,Comscore,"$103,018",N/A
1651,Business Data Analyst,Apple,"$94,787",N/A
1652,Master Data Analyst,Vishay,"$72,964",N/A
1653,Master Data Analyst,Columbia Sportswear,"$57,674",N/A
1654,Senior Data Analyst,Capgemini,"$95,754",N/A
1655,Senior Data Analyst,Moody's,"$74,776",N/A
1656,Senior Data Analyst,NIKE,"$87,252",N/A
1657,Senior Data Analyst,Apple,"$121,268",N/A
1658,Senior SAS Data Analyst,InnoCore Solutions,"$101,662",N/A
1659,Data Research Analyst,William O'Neil & Co,"$59,139",N/A
1660,Data Interface Analyst,WideOrbit,"$68,905",N/A
1661,Data Warehousing Analyst,SAB Information Systems,"$59,480",N/A
1662,Data Modeling Analyst,CNA,"$89,454",N/A
1663,Behavioral Data Analyst - Hourly,Children's Healthcare of Atlanta,$14,N/A
1664,Programmer Analyst/Data Architect,iSite Technologies,"$58,157",N/A
1665,Business Data Analyst,Bank of America,"$75,101",N/A
1666,Senior Data Analyst,Experian,"$96,635",N/A
1667,Data Integrity Analyst,Commonwealth Financial Network,"$49,874",N/A
1668,Business Data Analyst,LinkedIn,"$134,231",N/A
1669,Senior Data Analyst,Ally Financial,"$96,372",N/A
1670,Health Data Analyst,Prime Therapeutics,"$75,414",N/A
1671,Senior Data Analyst,Ten-X,"$90,180",N/A
1672,Senior Data Analyst,UMass Memorial Health Care,"$89,883",N/A
1673,Lead Data Analyst,Capgemini,"$90,506",N/A
1674,Network Systems/Data Communications Analyst,Glow Networks,"$54,773",N/A
1675,Financial Data Analyst - Hourly,Orion Advisor Technology,$19,N/A
1676,Senior Data Analyst,CoreLogic,"$71,386",N/A
1677,Senior Data Analyst,Vrbo,"$118,025",N/A
1678,Data Support Senior Analyst,Bank of America,"$89,817",N/A
1679,Financial Data Analyst,Clearwater Analytics,"$48,978",N/A
1680,Financial Data Analyst,InComm,"$61,783",N/A
1681,Data Systems Analyst,Embry-Riddle Aeronautical University,"$59,710",N/A
1682,Senior Data Analyst,Cognizant Technology Solutions,"$92,262",N/A
1683,Data Systems Analyst,University of California - Office of the President,"$104,898",N/A
1684,Senior Business Data Analyst,J.P. Morgan,"$90,738",N/A
1685,Ebs Data Analyst,Skoruz,"$78,032",N/A
1686,Associate Data Analyst,J.P. Morgan,"$80,670",N/A
1687,Senior Data Analyst,State Farm,"$92,481",N/A
1688,Network Systems and Data Communications Analyst,TECH SYSTEMS SWS,"$74,841",N/A
1689,Senior Data Analyst,Cardlytics,"$64,838",N/A
1690,Business Data Analyst,SCM Data,"$65,789",N/A
1691,Data Warehouse Analyst,Ciber,"$71,116",N/A
1692,Programmer Analyst (Data Modeler/Designer),VTEKH,"$68,260",N/A
1693,Data Warehousing Programmer/Analyst,Virtue Group,"$87,707",N/A
1694,Senior Data Analyst,Tata Consultancy Services,"$83,546",N/A
1695,Data Analyst II,Sentry,"$89,142",N/A
1696,Senior Data Analyst,PlayStation,"$119,330",N/A
1697,Network Systems and Data Communications Analyst,Vensai,"$53,981",N/A
1698,Wind Data Analyst,RES,"$64,650",N/A
1699,Senior Research Data Analyst,Educational Testing Service,"$91,610",N/A
1700,Data Warehouse Analyst,NetLogic,"$70,465",N/A
1701,Health Data Analyst,CommunityCare,"$48,593",N/A
1702,Network Systems and Data Communication Analyst,Orion Business Innovation,"$73,785",N/A
1703,Data Communications Analyst,Hypermedia Systems,"$88,954",N/A
1704,Data Quality Analyst,Citi,"$70,767",N/A
1705,Senior Data Analyst,PwC,"$94,269",N/A
1706,Lead Data Analyst,Health Market Science,"$91,383",N/A
1707,Data Repair Analyst - Hourly,Granite Telecommunications,$19,N/A
1708,Business Data Analyst,Randstad US,"$126,747",N/A
1709,Data Quality Analyst,BNY Mellon,"$43,275",N/A
1710,Outcomes Data Analyst,Baylor Scott & White Health,"$44,046",N/A
1711,Market Data Analyst,Alpha and Omega Computer,"$51,754",N/A
1712,Senior Data Analyst,Encore Capital Group,"$71,113",N/A
1713,Claims Data Analyst,General Casualty,"$80,361",N/A
1714,Data and Policy Analyst I,Sphere Institute,"$70,740",N/A
1715,Senior Data Analyst,OMD,"$87,587",N/A
1716,Data Mining Analyst,Microsoft,"$121,146",N/A
1717,Network Systems and Data Communication Analyst,Empire One Telecom,"$70,228",N/A
1718,Data Communications Analyst,Tiny Planet,"$71,423",N/A
1719,Network Systems and Data Communications Analyst - Hourly,Mavrick Software & Telecom,$31,N/A
1720,Network Data Communication Analyst Senior,Lockheed Martin,"$87,126",N/A
1721,ICQA Data Analyst Tier III - Hourly,Amazon,$16,N/A
1722,Data Analyst II,BlueCross BlueShield of South Carolina,"$46,162",N/A
1723,Research and Data Analyst,CHOICE Regional Health Network,"$48,587",N/A
1724,Senior Data Analyst,Discover,"$88,905",N/A
1725,Network Systems and Data Commu Analyst/Programmer,Integrated Software Solutions,"$72,044",N/A
1726,Reference Data Analyst,MSCI,"$71,022",N/A
1727,Data Architect - Data Analyst & Modeler,Technical Strategies,"$63,922",N/A
1728,Data Management Analyst,Morningstar,"$30,084",N/A
1729,Senior Data Services Analyst,DS Services of America,"$104,671",N/A
1730,Senior Data Analyst,Cigna,"$88,991",N/A
1731,Senior Data Analyst,Expedia Group,"$124,218",N/A
1732,Scientific Data Analyst,The Ginn Group,"$68,360",N/A
1733,Data Migration Analyst,Q2 Software,"$67,301",N/A
1734,Network Systems and Data Communications Analyst,HTC Global Services,"$80,302",N/A
1735,Data Analyst III,Excellus BlueCross BlueShield,"$72,839",N/A
1736,Senior Data Analyst,CSC,"$95,126",N/A
1737,Scientific Data Analyst,Amarex,"$70,087",N/A
1738,Data Warehouse Analyst,Audible,"$104,944",N/A
1739,Senior Data Analyst,Crown Castle,"$73,599",N/A
1740,Data Warehouse Analyst,Sapphire Technologies,"$140,053",N/A
1741,Senior Data Analyst,Vanguard,"$67,580",N/A
1742,Business Data Analyst,Purch,"$78,404",N/A
1743,Data Analyst Intern,Hewlett Packard Enterprise | HPE,"$66,923",N/A
1744,Research Data Analyst,Johns Hopkins Medicine,"$54,907",N/A
1745,Clinical Data Analyst,TAKE Enterprise Services,"$66,753",N/A
1746,Market Research Data Analyst,HealthStream,"$44,277",N/A
1747,Senior Data Analyst,BNY Mellon,"$61,022",N/A
1748,Senior Data Analyst,PNC Financial Services Group,"$85,873",N/A
1749,Network Systems and Data Communications Analyst,iFuturistics,"$60,011",N/A
1750,Market Data Analyst,DTN,"$47,014",N/A
1751,Network Systems and Data Communications Analyst,Janvisoft,"$64,034",N/A
1752,Data Integrity Analyst,Ruffalo Noel Levitz,"$43,851",N/A
1753,Senior Data Analyst,D2Hawkeye,"$81,600",N/A
1754,Senior Data Analyst,KPMG,"$90,055",N/A
1755,Senior Data Analyst,American Airlines,"$82,904",N/A
